price,floor_area,bedroom,bathroom,place,type_house,longitude,latitude,city_district
179000.0,90,3,2,,house,-6.958529,52.395379,Rosbercon
300000.0,91,3,2,Swords,house,-6.236025,53.471654,Swords ED
395000.0,136,4,3,Carrigaline,house,-8.295738,51.797208,Templebreedy
349000.0,123,4,3,Galway,house,-8.955984,53.130925,Kinvarra ED
425000.0,220,5,4,,house,-8.758478,53.102237,Kiltartan ED
495000.0,191,4,5,Galway,house,-8.995356,53.165647,Doorus ED
139000.0,84,3,1,,house,-6.815739,53.906797,Kingscourt ED
390000.0,105,4,2,Ballincollig,house,-8.618179,51.886357,Ballincollig - Carrigaline
585000.0,147,5,3,,house,-6.324752,53.377209,Ashtown A ED
595000.0,100,3,2,Dublin 6W,apartment,-6.295233,53.299916,Templeogue Village ED
550000.0,98,3,2,Blackrock,apartment,-6.202821,53.306913,Blackrock-Booterstown ED
235000.0,60,2,2,Cork city southside,apartment,-8.468416,51.893305,South Gate A
395000.0,209,4,3,,house,-8.853132474508406,53.18583323423842,Killeenavarra ED
995000.0,152,3,3,Dublin 6,house,-6.273388,53.330472,Wood Quay B ED
495000.0,210,5,3,Waterford,house,-6.975352,52.222009,Faithlegg
240000.0,116,4,2,Charleville,,-8.778015,52.347024,Newtown
850000.0,220,5,4,Cork city southside,house,-8.445773,51.893414,Knockrea A
385000.0,145,4,3,Cork city southside,house,-8.452438,51.863101,Ballincollig - Carrigaline
1150000.0,221,4,2,Dublin 3,house,-6.19424,53.368337,Clontarf East B ED
295000.0,85,3,3,Dunshaughlin,house,-6.470137,53.510549,Ratoath ED
600000.0,265,5,3,,house,-6.31517,52.736883,Limerick ED
450000.0,304,6,6,Longford,house,-7.76138,53.561059,Ballymahon ED
585000.0,108,3,1,Dublin 14,house,-6.296351,53.295296,
790000.0,123,3,1,Malahide,house,-6.170092,53.451762,Malahide ED
395000.0,204,4,3,,house,-8.912498,53.410255,Annaghdown ED
475000.0,251,6,3,Galway,house,-9.013314,53.276871,Renmore
465000.0,88,3,2,Dublin 2,apartment,-6.239747,53.342728,
545000.0,190,4,4,Cork city southside,house,-8.641024,51.800493,Ballymurphy ED
180000.0,45,1,1,Malahide,apartment,-6.157649,53.489289,Donabate ED
149000.0,132,4,3,Carrick On Shannon,house,-7.850757,53.895204,
265000.0,102,3,2,Dublin 22,house,-6.407488,53.327798,Clondalkin-Dunawley ED
395000.0,89,4,1,,house,-6.253084,53.356837,Mountjoy B ED
725000.0,100,3,2,Dublin 3,house,-6.195379,53.369746,Clontarf East E ED
525000.0,116,4,4,Bray,house,-6.105278,53.185553,Kilmacanoge ED
320000.0,107,4,1,Kenmare,house,-9.514007,52.06533,
369000.0,176,4,3,Kells,house,-6.831088,53.862408,Kilmainham ED
745000.0,141,4,2,Dublin 7,house,-6.288459,53.357723,Cabra East C ED
250000.0,110,3,3,Portlaoise,house,-7.179416374,53.146682022,Portarlington ED
296000.0,76,2,2,Dublin 13,apartment,-6.153705,53.418731,Malahide ED
575000.0,266,5,4,Kilkenny,house,-7.159531,52.525203,Thomastown
375000.0,245,6,7,,house,-7.197505,52.460096,Ballyhale
360000.0,51,1,1,,apartment,-6.234821,53.33836,Pembroke West A ED
595000.0,147,3,3,Dublin 3,house,-6.244064,53.361642,Drumcondra South B ED
110000.0,63,1,1,Waterford,apartment,-7.024825,52.259418,Faithlegg
595000.0,70,2,2,Dublin 4,house,-6.234747,53.317924,Rathmines East B ED
260000.0,84,2,2,Dublin 15,apartment,-6.407832,53.404288,Blanchardstown-Blakestown ED
695000.0,216,4,4,Ballyboughal,house,-6.264914,53.519227,Ballyboghil ED
165000.0,107,3,1,Castlerea,house,-8.582402,53.851684,Loughglinn ED
125000.0,61,2,1,Wexford,apartment,-6.47485,52.34253,
165000.0,81,3,2,Wexford,apartment,-6.466785,52.340497,Wexford No 3 Urban ED
784950.0,579,8,7,Longford,house,-7.755936,53.573835,Ballymahon ED
259000.0,63,1,1,Cork city southside,apartment,-8.392696,51.877888,Ballincollig - Carrigaline
349000.0,64,2,2,,apartment,-6.17853,53.4471,Malahide-West ED
189000.0,80,3,1,New Ross,house,-6.935544,52.402375,New Ross Rural ED
695000.0,214,5,4,Kilkenny,house,-6.927091,52.510951,Tinnahinch ED
349000.0,182,4,3,Wexford,,-6.828647,52.387897,Old Ross ED
950000.0,192,4,2,Dublin 16,house,-6.264213,53.267205,Tibradden ED
290000.0,46,1,1,Dublin 4,apartment,-6.226406,53.340645,Pembroke East A ED
775000.0,134,4,2,Blackrock,house,-6.18588,53.286619,Blackrock-Carysfort ED
750000.0,110,3,2,Blackrock,apartment,-6.194627,53.297494,Blackrock-Central ED
270000.0,93,3,2,Cork city southside,house,-8.480191,51.884912,Pouladuff A
340000.0,126,3,3,Skibbereen,house,-9.55052,51.529663,Skull
220000.0,44,1,1,Dublin 20,apartment,-6.402213,53.373406,Castleknock-Knockmaroon ED
315000.0,113,3,2,Cork city southside,house,-8.494852,51.890899,Gillabbey C
500000.0,195,4,3,Dublin 15,house,-6.385227,53.434111,The Ward ED
295000.0,204,4,4,Knock,house,-9.200641,53.544706,Cong ED
265000.0,92,3,1,Dungarvan,house,-7.596978,52.094739,Dungarvan No 2 Urban
255000.0,119,4,2,Miltown Malbay,,-8.97973,52.865182,Ennis Rural ED
259000.0,147,5,2,Limerick,house,-8.623679,52.684578,Abbey A
845000.0,130,2,2,Blackrock,apartment,-6.193678,53.293259,Stillorgan ED
230000.0,102,3,2,Drogheda,,-6.388962,53.715992,St. Mary's ED
990000.0,119,2,2,Dublin 4,apartment,-6.227785906271578,53.31168479854682,Blackrock-Glenomena ED
825000.0,103,2,2,Dublin 4,apartment,-6.227785906271578,53.31168479854682,Blackrock-Glenomena ED
239500.0,100,3,1,New Ross,house,-6.93499,52.221143,
199950.0,43,1,1,Maynooth,apartment,-6.548292,53.352977,Celbridge ED
550000.0,449,4,4,,house,-8.383813,52.871861,Castletown
345000.0,124,4,2,Clonakilty,house,-8.895417,51.622348,Clonakilty Urban ED
515000.0,87,2,2,Dublin 13,house,-6.134054,53.443477,Malahide East ED
585000.0,261,4,3,Athy,house,-6.892218,52.941515,Kilkea ED
850000.0,377,7,3,,house,-8.887101,52.420966,Ballynoe ED
90000.0,90,2,1,,house,-7.584268,53.924791,Arvagh ED
495000.0,219,5,3,Carrigaline,house,-8.498175,51.770763,Ballymartle ED
185000.0,80,3,2,Miltown Malbay,house,-8.99623,52.852667,Ennis Rural ED
285000.0,107,3,2,Carrigaline,house,-8.380048,51.817881,Ballincollig - Carrigaline
495000.0,69,2,2,Dun Laoghaire,house,-6.126414,53.283591,Dun Laoghaire-Glasthule ED
245000.0,62,2,2,Dublin 15,apartment,-6.39843,53.380119,Blanchardstown-Delwood ED
325000.0,149,3,3,Kenmare,house,-9.507489,52.062506,Killarney Urban ED
550000.0,300,5,4,Enfield,house,-6.845733,53.451546,Rathmolyon ED
325000.0,84,3,2,Maynooth,house,-6.600061,53.371455,Maynooth ED
780000.0,182,4,3,Dublin 5,house,-6.170403,53.380245,Raheny St. Assam ED
315000.0,128,4,2,Mallow,,-8.668198,52.174194,Caherduggan ED
195000.0,85,3,1,Cork city southside,house,-8.33566,51.855871,Ballincollig - Carrigaline
575000.0,207,5,4,Carrigaline,house,-8.407929,51.807609,Liscleary
225000.0,64,2,1,Balbriggan,apartment,-6.201033,53.615528,Balbriggan Rural ED
345000.0,143,4,2,Limerick,house,-8.647194,52.628309,Ballycummin ED
375000.0,251,3,3,,house,-8.924819,54.259403,Easky East ED
260000.0,46,1,1,Dublin 6,apartment,-6.272929,53.313138,Rathmines West D ED
475000.0,130,4,3,Maynooth,house,-6.488247,53.366817,Lucan ED
660000.0,282,5,6,Galway,house,-8.976416,53.272117,Murrough
210000.0,82,3,1,Cork city northside,house,-8.460259,51.919541,St. Mary's ED
345000.0,168,3,2,Limerick,house,-8.682775,52.702786,Killeely ED
335000.0,125,3,3,Dublin 22,,-6.496535629858317,53.29928158820707,Newcastle ED
300000.0,84,2,2,Dublin 22,apartment,-6.496535629858317,53.29928158820707,Newcastle ED
500000.0,205,4,3,Arklow,,-6.175766,52.822702,Kilbride ED
295000.0,122,4,1,Waterford,house,-7.157647,52.166269,Tramore
650000.0,191,4,3,Swords,house,-6.201,53.461741,Swords-Seatown ED
355000.0,87,3,2,Swords,house,-6.20219,53.444956,Kinsaley ED
370000.0,136,4,3,Sligo,,-8.471123,54.228257,Kilmacowen ED
295000.0,77,3,1,Cork city southside,house,-8.426572,51.878995,Ballincollig - Carrigaline
175000.0,74,3,1,Cork city northside,house,-8.494709,51.90347,St. Mary's ED
575000.0,279,4,4,,house,-7.095759,52.455126,Ballyvool
220000.0,102,4,2,Kilkenny,house,-7.13563,52.526102,Thomastown
1250000.0,170,3,4,Dublin 4,apartment,-6.236024,53.319537,Rathmines East B ED
395000.0,68,2,2,Dublin 1,apartment,-6.238601,53.349967,
275000.0,155,5,3,,house,-8.688711,52.100594,Dromore
549000.0,174,5,4,Dublin 13,house,-6.1685525,53.4096559,Balgriffin ED
287000.0,81,2,2,Naas,apartment,-6.691800355911255,53.30226171466455,Clane ED
395000.0,75,2,2,Dublin 6W,apartment,-6.291483,53.310987,Terenure B ED
240000.0,64,2,2,Galway,apartment,-9.110212,53.27074,Barna
189000.0,71,2,2,Trim,apartment,-6.69897,53.64472,Navan Rural ED
375000.0,66,2,2,Dublin 14,apartment,-6.295222,53.295106,
455000.0,124,4,3,Naas,house,-6.664694,53.21272,Naas Urban ED
420000.0,177,4,3,Kilkenny,house,-7.232168,52.721357,Kilkieran
295000.0,78,3,1,Dublin 3,house,-6.240075,53.357607,
495000.0,230,6,3,Limerick,house,-8.635551,52.651315,Dock C
325000.0,108,3,3,Dungarvan,house,-7.602665,52.097311,Dungarvan No 2 Urban
335000.0,185,5,3,Loughrea,house,-8.607652,53.184876,Aille ED
280000.0,118,3,3,Loughrea,house,-8.578507,53.199294,Loughrea Urban ED
489000.0,143,4,2,Athlone,house,-7.890416,53.412872,Tubbrit ED
400000.0,123,4,2,Miltown Malbay,house,-8.75196,52.698922,Cratloe ED
500000.0,193,4,3,Shannon,house,-8.886368,52.706665,Clenagh ED
275000.0,125,3,2,Dundalk,apartment,-6.177396,54.039981,Carlingford ED
220000.0,121,3,3,,house,-8.86212,52.08288,Tincoora
245000.0,95,3,1,Limerick,house,-8.649431,52.641708,Ballycummin ED
635000.0,104,2,2,Dublin 6,apartment,-6.249424,53.312761,Rathmines and Rathgar East ED
1695000.0,228,3,2,Dublin 6,house,-6.258443,53.328974,Rathmines East A ED
450000.0,122,4,3,Cork city southside,house,-8.413688,51.864024,Ballincollig - Carrigaline
510000.0,155,4,3,Carrigaline,house,-8.319344,51.804956,Templebreedy
465000.0,190,4,3,Cork city southside,house,-8.41473,51.864342,Ballincollig - Carrigaline
495000.0,200,4,4,Waterford,house,-7.108301,52.254746,Park
750000.0,213,5,3,Bandon,house,-8.756068,51.73679,Ballymodan ED
299000.0,180,4,3,Dunmanway,house,-9.120901,51.709589,Dunmanway South
135000.0,96,3,1,Dunmanway,house,-9.101203,51.725423,Dunmanway North
695000.0,287,4,2,Skibbereen,house,-9.093702,51.571251,Kilfaughnabeg
695000.0,400,7,6,Athlone,house,-7.899131,53.446741,Moydrum ED
395000.0,153,4,3,Athenry,house,-8.780639,53.285832,Greethill ED
239000.0,153,4,2,,house,-6.809651,53.906856,Kingscourt ED
495000.0,246,6,3,Dundalk,house,-6.391219,54.005482,Dundalk No. 4 Urban ED
445000.0,260,5,3,,house,-7.711298,53.374551,Ballycumber ED
270000.0,45,2,1,Galway,house,-9.052082,53.275365,St Nicholas
650000.0,306,4,2,,house,-9.038492,53.436362,Ballinduff ED
480000.0,175,4,3,Carrigaline,house,-8.394816,51.815634,Ballincollig - Carrigaline
275000.0,59,2,1,Dublin 8,house,-6.304667,53.341192,Ushers A ED
425000.0,57,2,1,Dublin 4,house,-6.233033,53.340639,Pembroke West A ED
525000.0,62,2,1,Dublin 4,house,-6.2065766041139625,53.3212468628773,Pembroke East C ED
275000.0,133,4,3,Cavan,house,-7.370056,54.023221,Cavan Rural ED
300000.0,108,3,3,Galway,house,-8.972804,53.278758,Ballybaan
219000.0,120,4,2,Knock,house,-8.996092,53.725198,Claremorris ED
670000.0,272,6,3,,house,-6.784667,53.715136,Teltown ED
325000.0,232,3,4,,house,-8.128654,52.028539,Templebodan
355000.0,112,3,2,,house,-6.2388713,53.4455333,Swords-Forrest ED
390000.0,110,3,1,Swords,house,-6.2360864,53.4541737,Swords-Forrest ED
325000.0,130,4,2,Dungarvan,house,-7.640182,52.089485,Dungarvan No 1 Urban
325000.0,149,4,2,Limerick,house,-8.657887,52.631868,Ballycummin ED
299950.0,129,4,1,,house,-6.601761,53.592099,Tara ED
450000.0,165,4,2,Drogheda,house,-6.253154,53.71493,Saint Mary's ED
695000.0,344,6,6,Tullamore,house,-7.482741,53.259618,
450000.0,142,3,2,Tullamore,,-7.50495,53.270237,Tullamore Urban ED
135000.0,55,2,1,Cork city northside,house,-8.475173,51.904248,Shandon A
575000.0,372,6,4,Portlaoise,house,-7.382239,52.927275,Abbeyleix ED
305000.0,56,2,1,Dublin 1,house,-6.22822,53.351741,
950000.0,250,4,4,Dublin 9,apartment,-6.243113,53.377113,Whitehall D ED
695000.0,106,3,2,Dublin 6W,house,-6.283148,53.318403,Terenure A ED
325000.0,42,1,1,Dublin 4,apartment,-6.243995,53.326769,Rathmines East A ED
410000.0,98,3,2,Bray,house,-6.126072,53.19437,Kilmacanoge ED
975000.0,218,4,4,Wicklow,house,-6.171914,52.995234,Ballycullen ED
140000.0,99,3,2,Lifford,house,-7.607023,54.872613,Raphoe ED
595000.0,90,3,1,Dublin 14,house,-6.25274,53.298705,Churchtown-Woodlawn ED
650000.0,143,4,2,Cork city southside,house,-8.441034,51.884649,Browningstown ED
570000.0,123,4,3,Malahide,house,-6.185804,53.45564,Malahide ED
320000.0,55,1,1,Dublin 13,apartment,-6.071194,53.388233,Howth ED
425000.0,139,3,3,Kells,house,-6.843456,53.730206,Ceanannas Mór Rural ED
795000.0,355,6,4,Waterford,house,-7.102411,52.247725,Grange North
275000.0,82,2,2,Dublin 17,apartment,-6.180999,53.404088,Coolock ED
395000.0,95,3,1,Cork city southside,,-8.489133,51.869798,Ballincollig - Carrigaline
1250000.0,175,4,2,Dublin 14,,-6.23718,53.290564,Dundrum-Kilmacud ED
650000.0,353,5,3,Waterford,house,-7.066347,52.233074,Farranshoneen
230000.0,108,3,3,Carlow,house,-6.945847,52.840763,Graigue ED
295000.0,46,1,1,Dublin 14,apartment,-6.2785,53.292141,
595000.0,251,5,3,Castlebar,house,-9.264438,53.835595,Castlebar Rural ED
495000.0,206,4,3,,apartment,-9.590205,53.768354,Croaghpatrick ED
320000.0,91,3,3,Wicklow,house,-6.082078,52.987715,Wicklow Rural ED
275000.0,153,3,2,,house,-8.599362,52.066802,Ballynamona ED
140000.0,143,2,2,Tralee,apartment,-9.702321,52.270472,
450000.0,95,2,2,Dublin 7,house,-6.288542,53.353858,Arran Quay E ED
575000.0,242,6,6,Kenmare,house,-9.505483,52.055091,
395000.0,73,2,1,Dublin 8,house,-6.296387,53.341482,Ushers F ED
225000.0,98,3,2,,house,-7.630017,52.939435,Borris-in-Ossory ED
274950.0,130,4,2,Mullingar,house,-7.380062,53.516442,Mullingar Rural ED
165000.0,61,2,2,Portlaoise,house,-7.262184,53.045651,Portlaoise Rural ED
350000.0,63,2,1,Dublin 1,house,-6.248987,53.362728,Drumcondra South B ED
245000.0,60,2,1,Dublin 15,apartment,-6.375137,53.392,Blanchardstown ED
185000.0,69,2,1,Waterford,apartment,-7.152082,52.159638,Tramore
375000.0,117,4,3,Dublin 15,house,-6.444227,53.40668,Dunboyne ED
875000.0,217,4,3,Maynooth,house,-6.613667,53.315657,Straffan ED
465000.0,157,4,2,Cork city southside,house,-8.438052,51.862603,Ballincollig - Carrigaline
1175000.0,195,4,3,Dun Laoghaire,house,-6.111237,53.278234,Dalkey-Bullock ED
115000.0,81,2,1,,,-7.704446,53.65734,Kilglass ED
695000.0,188,5,5,,house,-10.226207,51.951502,Castlequin ED
950000.0,200,4,4,Greystones,house,-6.089139,53.136465,Delgany ED
525000.0,225,4,4,Drogheda,house,-6.313399,53.704407,Saint Mary's ED
645000.0,279,5,2,,house,-6.217807,52.720943,Ballynestragh ED
675000.0,263,5,4,,house,-6.226376,52.768734,Coolgreany ED
525000.0,300,4,3,Portlaoise,house,-7.229357,53.21477,Ballyshear ED
450000.0,92,3,2,Dublin 7,house,-6.294785534881783,53.35063625889401,Arran Quay D ED
295000.0,126,4,3,Naas,house,-6.9275932,53.4565954,Castlerickard ED
449000.0,114,4,2,Naas,house,-6.68647,53.289324,Clane ED
245000.0,55,2,1,Swords,apartment,-6.207739,53.445229,Kinsaley ED
449000.0,225,6,6,Ballincollig,house,-8.656414,51.908507,Carrigrohane Beg ED
249000.0,131,3,1,Letterkenny,,-7.698489,54.962236,Castlewray ED
695000.0,126,4,2,Dun Laoghaire,house,-6.132782,53.268269,Dalkey-Avondale ED
275000.0,142,3,2,,house,-9.26708,52.448563,Rathronan
300000.0,94,2,1,,house,-6.234684,52.558614,Cahore ED
235000.0,99,3,2,,house,-6.3036,52.609005,Ballycanew ED
495000.0,253,4,5,,house,-8.669485,52.521589,Abbeyville ED
295000.0,125,4,3,Trim,house,-6.661385,53.559309,Kilmessan ED
796000.0,232,3,4,Skibbereen,house,-9.26322,51.503473,Castlehaven South ED
595000.0,186,4,3,,house,-9.367651,51.567999,Cloghdonnell ED
350000.0,178,4,3,Miltown Malbay,house,-9.179805,52.812718,Kinturk ED
425000.0,66,2,2,Dublin 4,house,-6.233632,53.339676,Pembroke West A ED
255000.0,75,2,1,,apartment,-6.435784,53.401676,Blanchardstown-Blakestown ED
1190000.0,120,3,2,Dublin 18,,-6.157009,53.266956,Stillorgan ED
595950.0,254,4,4,Ashbourne,house,-6.425149,53.47612,Ratoath ED
245000.0,98,3,1,,house,-7.635458,52.951051,Moneymore ED
450000.0,511,5,4,Knock,house,-8.954771,53.769053,Ballyhowly ED
345000.0,81,2,2,Limerick,apartment,-8.632817,52.66535,Castle C
335000.0,130,4,3,Dundalk,house,-6.386111,53.988047,Dundalk Rural ED
385000.0,133,5,5,Cork city southside,house,-8.498543,51.88376,Glasheen C
320000.0,90,3,2,Cork city southside,house,-8.440027,51.872236,Ballincollig - Carrigaline
185000.0,120,3,2,Kells,house,-6.80451,53.846127,Kilmainham ED
170000.0,88,3,1,,house,-8.672599,54.708725,Kilgoly ED
575000.0,146,4,3,Dublin 24,house,-6.342555,53.270032,Firhouse Village ED
220000.0,101,1,1,Roscommon,,-8.145765,53.643626,Roscommon Rural ED
115000.0,65,2,1,Waterford,house,-7.118554,52.259086,Newport's Square
273000.0,109,3,2,Limerick,house,-8.646914,52.625444,Ballycummin ED
395000.0,76,2,2,Dublin 8,apartment,-6.26979,53.341804,Royal Exchange A ED
250000.0,44,1,1,Dublin 13,apartment,-6.146995,53.418284,Malahide ED
188000.0,90,3,2,Limerick,,-8.661629,52.679187,Limerick North Rural
450000.0,74,2,2,Dublin 1,apartment,-6.239357,53.349532,
195000.0,101,3,1,Limerick,house,-8.634734,52.647463,Ballinacurra B ED
205000.0,137,3,2,Cashel,house,-7.887113,52.510364,Cashel Urban
450000.0,152,4,3,Mallow,,-8.70269314144582,52.13540385176108,Ballyclogh ED
295000.0,65,2,1,Dublin 7,apartment,-6.276026,53.351272,Arran Quay B ED
430000.0,130,4,4,Miltown Malbay,house,-9.324808,52.935026,Ennistimon ED
695000.0,105,2,2,Galway,,-9.061353,53.275799,Nun's Island
425000.0,94,3,2,Galway,house,-9.092224,53.258052,Knocknacarragh
745000.0,200,4,3,,house,-9.80076,52.27463,Ballynahaglish ED
785000.0,297,4,4,Shannon,,-8.8742,52.664701,Pallaskenry
1750000.0,465,6,7,,house,-9.31942915552085,53.42852878370758,Oughterard ED
690000.0,197,5,3,Cork city southside,house,-8.493537,51.88886,Glasheen B
275000.0,89,2,1,Swords,,-6.23184,53.470673,Swords-Lissenhall ED
225000.0,100,2,2,Kenmare,apartment,-9.503635,52.046722,Killarney Rural ED
495000.0,63,2,1,Kinsale,apartment,-8.508826,51.705254,Kinsale Rural
340000.0,127,4,3,,house,-9.112260534808314,53.46953656712907,Headford ED
312000.0,108,3,3,,house,-9.112260534808314,53.46953656712907,Headford ED
305000.0,108,3,3,,house,-9.112260534808314,53.46953656712907,Headford ED
325000.0,141,4,3,Letterkenny,house,-7.706964,54.974045,Castlewray ED
270000.0,107,3,2,Limerick,house,-8.66605,52.634338,Ballycummin ED
345000.0,110,3,3,Dublin 17,house,-6.17699,53.398398,Grange A ED
250000.0,52,2,1,Dublin 9,house,-6.268684,53.376762,Botanic A ED
248000.0,166,4,3,Letterkenny,house,-7.990621,55.160994,Dunfanaghy ED
225000.0,107,4,2,Castlebar,house,-9.294868,53.864041,Castlebar Urban ED
375000.0,94,2,2,Dublin 13,apartment,-6.134252,53.444379,Malahide ED
210000.0,66,2,1,Lucan,apartment,-6.431136,53.32854,Clondalkin-Dunawley ED
295000.0,80,3,1,Dublin 15,house,-6.422636,53.38976,Clonsilla ED
275000.0,162,4,2,Arklow,apartment,-6.146725,52.797001,Arklow No 2 Urban ED
125000.0,65,2,1,Waterford,apartment,-7.120399,52.263057,Bilberry
127000.0,75,2,1,,apartment,-7.910237,53.091775,Birr Urban ED
395000.0,125,3,3,Dublin 13,house,-6.156422,53.406325,Coolock ED
360000.0,96,3,2,Dublin 11,house,-6.289778,53.396602,Ballymun F ED
260000.0,75,3,2,Cork city southside,house,-8.46434,51.890191,Turner's Cross A
179950.0,89,2,2,,house,-7.706819,53.392889,Moate ED
219950.0,134,5,2,Mullingar,house,-7.36767,53.523728,Mullingar Rural ED
215000.0,70,3,1,Galway,house,-9.067385,53.116975,Abbey ED
340000.0,140,4,3,Cobh,house,-8.284917,51.857596,Cobh Rural ED
275000.0,167,4,1,,house,-6.343741,52.449358,Castle Talbot ED
290000.0,50,1,1,Swords,apartment,-6.198659,53.451867,Swords-Seatown ED
1675000.0,270,6,3,Dun Laoghaire,house,-6.11429,53.270202,Dalkey Hill ED
250000.0,56,2,1,Dublin 24,apartment,-6.333294,53.272054,Firhouse Village ED
300000.0,70,2,2,Dublin 16,apartment,-6.2633081,53.2689513,Tibradden ED
415000.0,106,3,2,Dublin 1,house,-6.2618483,53.3599941,Inns Quay A ED
312000.0,108,3,3,,house,-9.112477,53.470221,Headford ED
155000.0,98,2,2,Waterford,house,-7.110794,52.265295,Ferrybank
900000.0,325,5,5,Carrigaline,house,-8.387767,51.842694,Ballincollig - Carrigaline
150000.0,98,2,2,Waterford,house,-7.110731,52.265288,Ferrybank
185000.0,69,2,1,Trim,apartment,-6.6789,53.657781,
275000.0,85,2,2,Dublin 13,apartment,-6.147899,53.398454,Baldoyle ED
390000.0,232,5,7,Skibbereen,house,-9.142479,51.559683,Myross
179950.0,89,2,1,,house,-7.706819,53.392889,Moate ED
510000.0,146,4,3,Miltown Malbay,house,-9.338233,52.928216,Moy ED
299000.0,50,2,1,Dublin 8,house,-6.295475,53.337436,Ushers D ED
265000.0,102,3,2,Dublin 24,apartment,-6.470322,53.281454,Rathcoole ED
675000.0,110,4,2,Dublin 16,house,-6.242213,53.285344,Dundrum-Sandyford ED
1200000.0,164,4,2,Blackrock,house,-6.175917,53.285625,Stillorgan ED
425000.0,101,3,1,Dublin 9,house,-6.254559,53.389007,Coolock ED
550000.0,95,3,1,Dublin 18,,-6.2351,53.265293,Dundrum-Sandyford ED
285000.0,102,3,2,Dublin 15,house,-6.436661,53.393401,Blanchardstown-Blakestown ED
180000.0,67,2,1,Newbridge,apartment,-6.801961,53.184607,Droighead Nua Urban ED
380000.0,97,3,2,Sligo,house,-8.439335,54.294373,Drumcliff East ED
